,Year,Month,Rides,address,state,station_name,abbrev,lat,lon
15037,2016,2,3285.7799999999997,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15038,2016,3,3833.4100000000003,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15039,2016,4,4928.67,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15040,2016,5,6023.93,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15041,2016,6,6023.93,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15042,2016,7,6571.5599999999995,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15043,2016,8,5476.3,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15044,2016,9,3833.4100000000003,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15045,2016,10,3285.7799999999997,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15046,2016,11,4381.04,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15047,2016,12,4928.67,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15048,2017,1,2300.7200000000003,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15049,2017,2,3451.08,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15050,2017,3,4026.26,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15051,2017,4,5176.62,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15052,2017,5,6326.9800000000005,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15053,2017,6,6326.9800000000005,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15054,2017,7,6902.16,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15055,2017,8,5751.8,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15056,2017,9,4026.26,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15057,2017,10,3451.08,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15058,2017,11,4601.4400000000005,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15059,2017,12,5176.62,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15060,2018,1,2174.76,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15061,2018,2,3262.14,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15062,2018,3,3805.8300000000004,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15063,2018,4,4893.21,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15064,2018,5,5980.59,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15065,2018,6,5980.59,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15066,2018,7,6524.28,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15067,2018,8,5436.900000000001,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15068,2018,9,3805.8300000000004,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15069,2018,10,3262.14,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15070,2018,11,4349.52,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15071,2018,12,4893.21,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15072,2019,1,1935.56,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15073,2019,2,2903.3399999999997,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15074,2019,3,3387.2300000000005,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15075,2019,4,4355.01,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15076,2019,5,5322.79,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15077,2019,6,5322.79,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15078,2019,7,5806.679999999999,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15079,2019,8,4838.900000000001,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15080,2019,9,3387.2300000000005,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15081,2019,10,2903.3399999999997,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15082,2019,11,3871.12,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15083,2019,12,4355.01,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15084,2020,1,986.0,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15085,2020,2,1479.0,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15086,2020,3,1725.5000000000002,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15087,2020,4,2218.5,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15088,2020,5,2711.5,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15089,2020,6,2711.5,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15090,2020,7,2958.0,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15091,2020,8,2465.0,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15092,2020,9,1725.5000000000002,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15093,2020,10,1479.0,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15094,2020,11,1972.0,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15095,2020,12,2218.5,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15096,2021,1,740.48,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15097,2021,2,1110.72,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15098,2021,3,1295.8400000000001,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15099,2021,4,1666.08,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15100,2021,5,2036.32,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15101,2021,6,2036.32,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15102,2021,7,2221.44,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15103,2021,8,1851.2,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15104,2021,9,1295.8400000000001,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15105,2021,10,1110.72,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15106,2021,11,1480.96,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15107,2021,12,1666.08,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15108,2022,1,1281.1200000000001,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15109,2022,2,1921.6799999999998,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15110,2022,3,2241.96,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15111,2022,4,2882.52,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15112,2022,5,3523.08,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15113,2022,6,3523.08,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15114,2022,7,3843.3599999999997,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15115,2022,8,3202.8,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15116,2022,9,2241.96,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15117,2022,10,1921.6799999999998,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15118,2022,11,2562.2400000000002,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15119,2022,12,2882.52,"110 W Argonne Dr Kirkwood, MO 63122-4202",MO,"Kirkwood, MO",KWD,38.58094945,-90.4068274854746
15120,2016,1,1494.64,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15121,2016,2,2241.96,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15122,2016,3,2615.6200000000003,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15123,2016,4,3362.94,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15124,2016,5,4110.26,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15125,2016,6,4110.26,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15126,2016,7,4483.92,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15127,2016,8,3736.6000000000004,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15128,2016,9,2615.6200000000003,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15129,2016,10,2241.96,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15130,2016,11,2989.28,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15131,2016,12,3362.94,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15132,2017,1,1416.64,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15133,2017,2,2124.96,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15134,2017,3,2479.1200000000003,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15135,2017,4,3187.44,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15136,2017,5,3895.76,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15137,2017,6,3895.76,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15138,2017,7,4249.92,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15139,2017,8,3541.6000000000004,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15140,2017,9,2479.1200000000003,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15141,2017,10,2124.96,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15142,2017,11,2833.28,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15143,2017,12,3187.44,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15144,2018,1,1390.96,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15145,2018,2,2086.44,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15146,2018,3,2434.1800000000003,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15147,2018,4,3129.66,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15148,2018,5,3825.14,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15149,2018,6,3825.14,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15150,2018,7,4172.88,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15151,2018,8,3477.4,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15152,2018,9,2434.1800000000003,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15153,2018,10,2086.44,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15154,2018,11,2781.92,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15155,2018,12,3129.66,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15156,2019,1,1429.04,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15157,2019,2,2143.56,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15158,2019,3,2500.82,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15159,2019,4,3215.3399999999997,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15160,2019,5,3929.86,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15161,2019,6,3929.86,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15162,2019,7,4287.12,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15163,2019,8,3572.6000000000004,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15164,2019,9,2500.82,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15165,2019,10,2143.56,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15166,2019,11,2858.08,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15167,2019,12,3215.3399999999997,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15168,2020,1,830.28,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15169,2020,2,1245.4199999999998,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15170,2020,3,1452.9900000000002,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15171,2020,4,1868.1299999999999,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15172,2020,5,2283.27,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15173,2020,6,2283.27,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15174,2020,7,2490.8399999999997,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15175,2020,8,2075.7000000000003,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15176,2020,9,1452.9900000000002,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15177,2020,10,1245.4199999999998,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15178,2020,11,1660.56,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15179,2020,12,1868.1299999999999,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15180,2021,1,848.44,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15181,2021,2,1272.6599999999999,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15182,2021,3,1484.7700000000002,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15183,2021,4,1908.99,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15184,2021,5,2333.21,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15185,2021,6,2333.21,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15186,2021,7,2545.3199999999997,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15187,2021,8,2121.1,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15188,2021,9,1484.7700000000002,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15189,2021,10,1272.6599999999999,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15190,2021,11,1696.88,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15191,2021,12,1908.99,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15192,2022,1,1107.68,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15193,2022,2,1661.52,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15194,2022,3,1938.4400000000003,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15195,2022,4,2492.2799999999997,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15196,2022,5,3046.12,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15197,2022,6,3046.12,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15198,2022,7,3323.04,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15199,2022,8,2769.2000000000003,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15200,2022,9,1938.4400000000003,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15201,2022,10,1661.52,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15202,2022,11,2215.36,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15203,2022,12,2492.2799999999997,"111 E Dakin St Kissimmee, FL 34741-5062",FL,"Kissimmee, FL",KIS,28.293748450000002,-81.40420343626982
15204,2016,1,1322.8,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15205,2016,2,1984.1999999999998,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15206,2016,3,2314.9,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15207,2016,4,2976.2999999999997,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15208,2016,5,3637.7,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15209,2016,6,3637.7,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15210,2016,7,3968.3999999999996,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15211,2016,8,3307.0,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15212,2016,9,2314.9,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15213,2016,10,1984.1999999999998,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15214,2016,11,2645.6,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15215,2016,12,2976.2999999999997,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15216,2017,1,1241.32,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15217,2017,2,1861.98,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15218,2017,3,2172.3100000000004,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15219,2017,4,2792.97,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15220,2017,5,3413.63,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15221,2017,6,3413.63,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15222,2017,7,3723.96,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15223,2017,8,3103.3,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
15224,2017,9,2172.3100000000004,"1600 Oak St Klamath Falls, OR 97601-3286",OR,"Klamath Falls, OR",KFS,42.2254786,-121.7718118
